dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1-2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,crm_cd_2,location,cross_street,lat,lon,year,month,day,hour,is_weekend,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,2:00,QUEENS,11411,0.0,0.0,"(0.0, 0.0)",,,118-58    SPRINGFIELD BOULEVARD         ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4304457,Sedan,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,13:50,MANHATTAN,10026,0.0,0.0,"(0.0, 0.0)",7 AVENUE                        ,WEST 113 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4305057,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,12:00,QUEENS,11432,0.0,0.0,"(0.0, 0.0)",90 AVENUE                       ,169 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4304618,Sedan,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:00,QUEENS,11378,0.0,0.0,"(0.0, 0.0)",,,57-47     47 STREET                     ,1.0,0.0,1,0,0,0,0,0,Backing Unsafely,,,,,4304781,Station Wagon/Sport Utility Vehicle,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,3:33,,,0.0,0.0,"(0.0, 0.0)",LIVONIA AVENUE                  ,,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4304379,Station Wagon/Sport Utility Vehicle,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,9:45,BRONX,10460,0.0,0.0,"(0.0, 0.0)",,,889       EAST TREMONT AVENUE           ,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Driver Inattention/Distraction,Driver Inattention/Distraction,,,4304682,Sedan,Taxi,Sedan,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:00,STATEN ISLAND,10312,0.0,0.0,"(0.0, 0.0)",,,97        COVINGTON CIRCLE              ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4305031,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:04,BROOKLYN,11236,0.0,0.0,"(0.0, 0.0)",FLATLANDS AVENUE                ,EAST 80 STREET,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4304576,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:40,STATEN ISLAND,10305,0.0,0.0,"(0.0, 0.0)",LILY POND AVENUE                ,MCCLEAN AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4307456,Sedan,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,13:23,QUEENS,11433,0.0,0.0,"(0.0, 0.0)",113 AVENUE                      ,155 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4304460,Sedan,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,14:00,QUEENS,11412,0.0,0.0,"(0.0, 0.0)",198 STREET                      ,MURDOCK AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4304461,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,12:08,,,0.0,0.0,"(0.0, 0.0)",WASHINGTON AVENUE               ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4304500,Sedan,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,12:00,BROOKLYN,11201,0.0,0.0,"(0.0, 0.0)",,,50        WYCKOFF STREET                ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4304414,Sedan,Box Truck,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,2:40,BROOKLYN,11214,0.0,0.0,"(0.0, 0.0)",86 STREET                       ,BAY 20 STREET,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,,,,,4304957,Tow Truck / Wrecker,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:00,BROOKLYN,11214,0.0,0.0,"(0.0, 0.0)",80 STREET                       ,NEW UTRECHT AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304799,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:04,,,0.0,0.0,"(0.0, 0.0)",BUSHWICK AVENUE                 ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4304614,Sedan,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:40,BROOKLYN,11216,0.0,0.0,"(0.0, 0.0)",ATLANTIC AVENUE                 ,BEDFORD AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304736,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:00,BROOKLYN,11220,0.0,0.0,"(0.0, 0.0)",64 STREET                       ,9 AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4304929,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,13:09,BROOKLYN,11228,0.0,0.0,"(0.0, 0.0)",,,1346      73 STREET                     ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Passing Too Closely,Unspecified,,,4304893,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,2:50,BRONX,10457,0.0,0.0,"(0.0, 0.0)",3 AVENUE                        ,CLAREMONT PARKWAY,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,Unspecified,Unspecified,,4304496,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,FDNY,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:50,STATEN ISLAND,10305,0.0,0.0,"(0.0, 0.0)",LILY POND AVENUE                ,GUILFORD STREET,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4304616,Sedan,Sedan,Sedan,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,8:15,QUEENS,11412,0.0,0.0,"(0.0, 0.0)",120 AVENUE                      ,FARMERS BOULEVARD,,1.0,0.0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,4304462,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:30,,,0.0,0.0,"(0.0, 0.0)",REID AVENUE                     ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304443,Sedan,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,13:15,QUEENS,11422,0.0,0.0,"(0.0, 0.0)",HUNGRY HARBOR ROAD              ,262 PLACE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Tinted Windows,,,,4304652,Sedan,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,6:00,BROOKLYN,11222,0.0,0.0,"(0.0, 0.0)",VANDERVORT AVENUE               ,CHERRY STREET,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4304585,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,2:58,BROOKLYN,11207,0.0,0.0,"(0.0, 0.0)",,,2816      ATLANTIC AVENUE               ,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4304425,Sedan,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,12:37,,,0.0,0.0,"(0.0, 0.0)",31 STREET                       ,HOYT AVENUE SOUTH,,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4304483,Sedan,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:00,BRONX,10458,0.0,0.0,"(0.0, 0.0)",,,2505      SOUTHERN BOULEVARD            ,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4304396,Sedan,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,8:20,,,0.0,0.0,"(0.0, 0.0)",EAST TREMONT AVENUE             ,BELMONT AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304683,Station Wagon/Sport Utility Vehicle,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,12:00,,,0.0,0.0,"(0.0, 0.0)",LINDEN STREET                   ,FOREST AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4304410,Sedan,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,13:50,MANHATTAN,10017,0.0,0.0,"(0.0, 0.0)",2 AVENUE                        ,EAST 41 STREET,,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4307224,Station Wagon/Sport Utility Vehicle,Bike,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,9:25,MANHATTAN,10016,0.0,0.0,"(0.0, 0.0)",2 AVENUE                        ,EAST 37 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304401,Sedan,Ambulance,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:23,BRONX,10461,0.0,0.0,"(0.0, 0.0)",,,2560      EAST TREMONT AVENUE           ,1.0,0.0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4304601,Taxi,Sedan,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,12:30,,,0.0,0.0,"(0.0, 0.0)",78 STREET                       ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4304409,4 dr sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,1:00,QUEENS,11368,0.0,0.0,"(0.0, 0.0)",,,47-15     99 STREET                     ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304506,Station Wagon/Sport Utility Vehicle,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,13:20,QUEENS,11385,0.0,0.0,"(0.0, 0.0)",,,60-69     WOODBINE STREET               ,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,4304983,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Sedan
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,3:20,BRONX,10461,0.0,0.0,"(0.0, 0.0)",WESTCHESTER AVENUE              ,LITTLE LEAGUE PLACE,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,,,,,4304841,Pick-up Truck,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,8:25,BRONX,10473,0.0,0.0,"(0.0, 0.0)",LAFAYETTE AVENUE                ,ZEREGA AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304691,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,10:50,BROOKLYN,11206,0.0,0.0,"(0.0, 0.0)",,,337       MAUJER STREET                 ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304492,Station Wagon/Sport Utility Vehicle,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,5:30,BRONX,10457,0.0,0.0,"(0.0, 0.0)",3 AVENUE                        ,CLAREMONT PARKWAY,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4304501,Sedan,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:00,,,0.0,0.0,"(0.0, 0.0)",JERSEY STREET                   ,,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4307465,Station Wagon/Sport Utility Vehicle,,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,11:40,MANHATTAN,10013,0.0,0.0,"(0.0, 0.0)",MOTT STREET                     ,GRAND STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4304603,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
201808884,03/29/2020 12:00:00 AM,2020-03-29,1430,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300 1309 0450,24,F,H,101.0,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,740.0,,300 E  99TH                         ST,,0.0,0.0,2020,3,29,14,True,2020-03-29,14:00,STATEN ISLAND,10312,0.0,0.0,"(0.0, 0.0)",,,559       ILYSSA WAY                    ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4308229,Station Wagon/Sport Utility Vehicle,,,,
